,dataset_name,training_data_num,hash_length,space_ratio,btsp_fq_constant_x,binary_mode,btsp_sampling_ratio_x,random_seed,experiment_index,input_dim,embedding_size,btsp_fq_constant_y,btsp_sampling_ratio_y,btsp_fq,btsp_mAP
9503,gist10k,5000,2,20,8,True,0.2,1,9503,960,19200,8,0.2,0.0008333333333333334,0.07915155809618393
9504,gist10k,5000,2,20,8,True,0.3,1,9504,960,19200,8,0.3,0.0008333333333333334,0.08517826176808893
9505,gist10k,5000,2,20,8,True,0.4,1,9505,960,19200,8,0.4,0.0008333333333333334,0.06716072022291783
9506,gist10k,5000,2,20,8,True,0.5,1,9506,960,19200,8,0.5,0.0008333333333333334,0.07323855873331053
9507,gist10k,5000,2,20,8,True,0.6,1,9507,960,19200,8,0.6,0.0008333333333333334,0.05541530282630865
9508,gist10k,5000,2,20,8,True,0.7,1,9508,960,19200,8,0.7,0.0008333333333333334,0.0660080348957539
9509,gist10k,5000,2,20,8,True,0.8,1,9509,960,19200,8,0.8,0.0008333333333333334,0.05729952999348112
9510,gist10k,5000,2,20,10,True,0.01,1,9510,960,19200,10,0.01,0.0010416666666666667,0.12278955957894502
9511,gist10k,5000,2,20,10,True,0.05,1,9511,960,19200,10,0.05,0.0010416666666666667,0.0975598987820135
9512,gist10k,5000,2,20,10,True,0.1,1,9512,960,19200,10,0.1,0.0010416666666666667,0.08234142476978536
9513,gist10k,5000,2,20,10,True,0.2,1,9513,960,19200,10,0.2,0.0010416666666666667,0.088919447491929
9514,gist10k,5000,2,20,10,True,0.3,1,9514,960,19200,10,0.3,0.0010416666666666667,0.07155044969038929
9515,gist10k,5000,2,20,10,True,0.4,1,9515,960,19200,10,0.4,0.0010416666666666667,0.07807457333735965
9516,gist10k,5000,2,20,10,True,0.5,1,9516,960,19200,10,0.5,0.0010416666666666667,0.07069509039563397
9517,gist10k,5000,2,20,10,True,0.6,1,9517,960,19200,10,0.6,0.0010416666666666667,0.05412193251220478
9518,gist10k,5000,2,20,10,True,0.7,1,9518,960,19200,10,0.7,0.0010416666666666667,0.05938462071481768
9519,gist10k,5000,2,20,10,True,0.8,1,9519,960,19200,10,0.8,0.0010416666666666667,0.06725605571583429
9520,gist10k,5000,2,4,1,True,0.01,1,9520,960,3840,1,0.01,0.0005208333333333333,0.11140741408462565
9521,gist10k,5000,2,4,1,True,0.05,1,9521,960,3840,1,0.05,0.0005208333333333333,0.09234731552187171
9522,gist10k,5000,2,4,1,True,0.1,1,9522,960,3840,1,0.1,0.0005208333333333333,0.07077349979333818
9523,gist10k,5000,2,4,1,True,0.2,1,9523,960,3840,1,0.2,0.0005208333333333333,0.0774100681210636
9524,gist10k,5000,2,4,1,True,0.3,1,9524,960,3840,1,0.3,0.0005208333333333333,0.06301455469862785
9525,gist10k,5000,2,4,1,True,0.4,1,9525,960,3840,1,0.4,0.0005208333333333333,0.06568948039724436
9526,gist10k,5000,2,4,1,True,0.5,1,9526,960,3840,1,0.5,0.0005208333333333333,0.06474015570818556
9527,gist10k,5000,2,4,1,True,0.6,1,9527,960,3840,1,0.6,0.0005208333333333333,0.06528905731444329
9528,gist10k,5000,2,4,1,True,0.7,1,9528,960,3840,1,0.7,0.0005208333333333333,0.05798714190958548
9529,gist10k,5000,2,4,1,True,0.8,1,9529,960,3840,1,0.8,0.0005208333333333333,0.0673260095753296
9530,gist10k,5000,2,4,2,True,0.01,1,9530,960,3840,2,0.01,0.0010416666666666667,0.10440306869185852
9531,gist10k,5000,2,4,2,True,0.05,1,9531,960,3840,2,0.05,0.0010416666666666667,0.07952647721945812
9532,gist10k,5000,2,4,2,True,0.1,1,9532,960,3840,2,0.1,0.0010416666666666667,0.07926048490880297
9533,gist10k,5000,2,4,2,True,0.2,1,9533,960,3840,2,0.2,0.0010416666666666667,0.0794829158585085
9534,gist10k,5000,2,4,2,True,0.3,1,9534,960,3840,2,0.3,0.0010416666666666667,0.07987059016552782
9535,gist10k,5000,2,4,2,True,0.4,1,9535,960,3840,2,0.4,0.0010416666666666667,0.0833801689446406
9536,gist10k,5000,2,4,2,True,0.5,1,9536,960,3840,2,0.5,0.0010416666666666667,0.07502971460034112
9537,gist10k,5000,2,4,2,True,0.6,1,9537,960,3840,2,0.6,0.0010416666666666667,0.06044892967094262
9538,gist10k,5000,2,4,2,True,0.7,1,9538,960,3840,2,0.7,0.0010416666666666667,0.05932048226771315
9539,gist10k,5000,2,4,2,True,0.8,1,9539,960,3840,2,0.8,0.0010416666666666667,0.05834805374906073
9540,gist10k,5000,2,4,3,True,0.01,1,9540,960,3840,3,0.01,0.0015625,0.11469654931726771
9541,gist10k,5000,2,4,3,True,0.05,1,9541,960,3840,3,0.05,0.0015625,0.0796319095254489
9542,gist10k,5000,2,4,3,True,0.1,1,9542,960,3840,3,0.1,0.0015625,0.08324719988211363
9543,gist10k,5000,2,4,3,True,0.2,1,9543,960,3840,3,0.2,0.0015625,0.08217987399940811
9544,gist10k,5000,2,4,3,True,0.3,1,9544,960,3840,3,0.3,0.0015625,0.08556618779493648
9545,gist10k,5000,2,4,3,True,0.4,1,9545,960,3840,3,0.4,0.0015625,0.07356287236596808
9546,gist10k,5000,2,4,3,True,0.5,1,9546,960,3840,3,0.5,0.0015625,0.06533838658722078
9547,gist10k,5000,2,4,3,True,0.6,1,9547,960,3840,3,0.6,0.0015625,0.0726253064535667
9548,gist10k,5000,2,4,3,True,0.7,1,9548,960,3840,3,0.7,0.0015625,0.07007651199612724
9549,gist10k,5000,2,4,3,True,0.8,1,9549,960,3840,3,0.8,0.0015625,0.08439590136733938
9550,gist10k,5000,2,4,5,True,0.01,1,9550,960,3840,5,0.01,0.0026041666666666665,0.11534478767246369
9551,gist10k,5000,2,4,5,True,0.05,1,9551,960,3840,5,0.05,0.0026041666666666665,0.10389028218801931
9552,gist10k,5000,2,4,5,True,0.1,1,9552,960,3840,5,0.1,0.0026041666666666665,0.09833866141668773
9553,gist10k,5000,2,4,5,True,0.2,1,9553,960,3840,5,0.2,0.0026041666666666665,0.07275686802460692
9554,gist10k,5000,2,4,5,True,0.3,1,9554,960,3840,5,0.3,0.0026041666666666665,0.07623354292288023
9555,gist10k,5000,2,4,5,True,0.4,1,9555,960,3840,5,0.4,0.0026041666666666665,0.07544710391759137
9556,gist10k,5000,2,4,5,True,0.5,1,9556,960,3840,5,0.5,0.0026041666666666665,0.07390073492039642
9557,gist10k,5000,2,4,5,True,0.6,1,9557,960,3840,5,0.6,0.0026041666666666665,0.07197589649601059
9558,gist10k,5000,2,4,5,True,0.7,1,9558,960,3840,5,0.7,0.0026041666666666665,0.07115353719027188
9559,gist10k,5000,2,4,5,True,0.8,1,9559,960,3840,5,0.8,0.0026041666666666665,0.06333115585210367
9560,gist10k,5000,2,4,7,True,0.01,1,9560,960,3840,7,0.01,0.0036458333333333334,0.12279356953921848
9561,gist10k,5000,2,4,7,True,0.05,1,9561,960,3840,7,0.05,0.0036458333333333334,0.12060192711770559
9562,gist10k,5000,2,4,7,True,0.1,1,9562,960,3840,7,0.1,0.0036458333333333334,0.1150274822471178
9563,gist10k,5000,2,4,7,True,0.2,1,9563,960,3840,7,0.2,0.0036458333333333334,0.10712102604459578
9564,gist10k,5000,2,4,7,True,0.3,1,9564,960,3840,7,0.3,0.0036458333333333334,0.10594967372696186
9565,gist10k,5000,2,4,7,True,0.4,1,9565,960,3840,7,0.4,0.0036458333333333334,0.09609968310292344
9566,gist10k,5000,2,4,7,True,0.5,1,9566,960,3840,7,0.5,0.0036458333333333334,0.09492142942252693
9567,gist10k,5000,2,4,7,True,0.6,1,9567,960,3840,7,0.6,0.0036458333333333334,0.10957673737608238
9568,gist10k,5000,2,4,7,True,0.7,1,9568,960,3840,7,0.7,0.0036458333333333334,0.08526245080509504
9569,gist10k,5000,2,4,7,True,0.8,1,9569,960,3840,7,0.8,0.0036458333333333334,0.10495783365392361
9570,gist10k,5000,2,4,8,True,0.01,1,9570,960,3840,8,0.01,0.004166666666666667,0.12335367884202987
9571,gist10k,5000,2,4,8,True,0.05,1,9571,960,3840,8,0.05,0.004166666666666667,0.12985727075837622
9572,gist10k,5000,2,4,8,True,0.1,1,9572,960,3840,8,0.1,0.004166666666666667,0.11692387885188636
9573,gist10k,5000,2,4,8,True,0.2,1,9573,960,3840,8,0.2,0.004166666666666667,0.11221054727905494
9574,gist10k,5000,2,4,8,True,0.3,1,9574,960,3840,8,0.3,0.004166666666666667,0.10949722773513892
9575,gist10k,5000,2,4,8,True,0.4,1,9575,960,3840,8,0.4,0.004166666666666667,0.10809042075573466
9576,gist10k,5000,2,4,8,True,0.5,1,9576,960,3840,8,0.5,0.004166666666666667,0.10709491345025604
9577,gist10k,5000,2,4,8,True,0.6,1,9577,960,3840,8,0.6,0.004166666666666667,0.10079903941703423
9578,gist10k,5000,2,4,8,True,0.7,1,9578,960,3840,8,0.7,0.004166666666666667,0.08980080038081868
9579,gist10k,5000,2,4,8,True,0.8,1,9579,960,3840,8,0.8,0.004166666666666667,0.09678962404823588
9580,gist10k,5000,2,4,10,True,0.01,1,9580,960,3840,10,0.01,0.005208333333333333,0.13533209404189456
9581,gist10k,5000,2,4,10,True,0.05,1,9581,960,3840,10,0.05,0.005208333333333333,0.11792164329402519
9582,gist10k,5000,2,4,10,True,0.1,1,9582,960,3840,10,0.1,0.005208333333333333,0.11968851616475626
9583,gist10k,5000,2,4,10,True,0.2,1,9583,960,3840,10,0.2,0.005208333333333333,0.13033665196701297
9584,gist10k,5000,2,4,10,True,0.3,1,9584,960,3840,10,0.3,0.005208333333333333,0.11375867103876922
9585,gist10k,5000,2,4,10,True,0.4,1,9585,960,3840,10,0.4,0.005208333333333333,0.12595927506970353
9586,gist10k,5000,2,4,10,True,0.5,1,9586,960,3840,10,0.5,0.005208333333333333,0.11059102425247143
9587,gist10k,5000,2,4,10,True,0.6,1,9587,960,3840,10,0.6,0.005208333333333333,0.11175754989093377
9588,gist10k,5000,2,4,10,True,0.7,1,9588,960,3840,10,0.7,0.005208333333333333,0.1132498620960921
9589,gist10k,5000,2,4,10,True,0.8,1,9589,960,3840,10,0.8,0.005208333333333333,0.10864926315732897
9590,gist10k,5000,2,8,1,True,0.01,1,9590,960,7680,1,0.01,0.00026041666666666666,0.1123977214868987
9591,gist10k,5000,2,8,1,True,0.05,1,9591,960,7680,1,0.05,0.00026041666666666666,0.08675275399658525
9592,gist10k,5000,2,8,1,True,0.1,1,9592,960,7680,1,0.1,0.00026041666666666666,0.07690586426953046
9593,gist10k,5000,2,8,1,True,0.2,1,9593,960,7680,1,0.2,0.00026041666666666666,0.08325438968778608
9594,gist10k,5000,2,8,1,True,0.3,1,9594,960,7680,1,0.3,0.00026041666666666666,0.06837780033695251
9595,gist10k,5000,2,8,1,True,0.4,1,9595,960,7680,1,0.4,0.00026041666666666666,0.07724602923709668
9596,gist10k,5000,2,8,1,True,0.5,1,9596,960,7680,1,0.5,0.00026041666666666666,0.058297911388482004
9597,gist10k,5000,2,8,1,True,0.6,1,9597,960,7680,1,0.6,0.00026041666666666666,0.06243054322925382
9598,gist10k,5000,2,8,1,True,0.7,1,9598,960,7680,1,0.7,0.00026041666666666666,0.08093159574321733
9599,gist10k,5000,2,8,1,True,0.8,1,9599,960,7680,1,0.8,0.00026041666666666666,0.05735546920248379
9600,gist10k,5000,2,8,2,True,0.01,1,9600,960,7680,2,0.01,0.0005208333333333333,0.1017602175059825
9601,gist10k,5000,2,8,2,True,0.05,1,9601,960,7680,2,0.05,0.0005208333333333333,0.07073726150931955
9602,gist10k,5000,2,8,2,True,0.1,1,9602,960,7680,2,0.1,0.0005208333333333333,0.06693929038533573
9603,gist10k,5000,2,8,2,True,0.2,1,9603,960,7680,2,0.2,0.0005208333333333333,0.07627457947846969
9604,gist10k,5000,2,8,2,True,0.3,1,9604,960,7680,2,0.3,0.0005208333333333333,0.07571908401109562
9605,gist10k,5000,2,8,2,True,0.4,1,9605,960,7680,2,0.4,0.0005208333333333333,0.060596306744496634
9606,gist10k,5000,2,8,2,True,0.5,1,9606,960,7680,2,0.5,0.0005208333333333333,0.06725264996896499
9607,gist10k,5000,2,8,2,True,0.6,1,9607,960,7680,2,0.6,0.0005208333333333333,0.06423037863915718
9608,gist10k,5000,2,8,2,True,0.7,1,9608,960,7680,2,0.7,0.0005208333333333333,0.07254855656680037
9609,gist10k,5000,2,8,2,True,0.8,1,9609,960,7680,2,0.8,0.0005208333333333333,0.06803877973526874
9610,gist10k,5000,2,8,3,True,0.01,1,9610,960,7680,3,0.01,0.00078125,0.11006382288555835
9611,gist10k,5000,2,8,3,True,0.05,1,9611,960,7680,3,0.05,0.00078125,0.09852775100526515
9612,gist10k,5000,2,8,3,True,0.1,1,9612,960,7680,3,0.1,0.00078125,0.09069741022625535
9613,gist10k,5000,2,8,3,True,0.2,1,9613,960,7680,3,0.2,0.00078125,0.08056584931901083
9614,gist10k,5000,2,8,3,True,0.3,1,9614,960,7680,3,0.3,0.00078125,0.06280372675664395
9615,gist10k,5000,2,8,3,True,0.4,1,9615,960,7680,3,0.4,0.00078125,0.07896941873701126
9616,gist10k,5000,2,8,3,True,0.5,1,9616,960,7680,3,0.5,0.00078125,0.06520823211451127
9617,gist10k,5000,2,8,3,True,0.6,1,9617,960,7680,3,0.6,0.00078125,0.05650337522203567
9618,gist10k,5000,2,8,3,True,0.7,1,9618,960,7680,3,0.7,0.00078125,0.06160374431402405
9619,gist10k,5000,2,8,3,True,0.8,1,9619,960,7680,3,0.8,0.00078125,0.06376981688797953
9620,gist10k,5000,2,8,5,True,0.01,1,9620,960,7680,5,0.01,0.0013020833333333333,0.11386032359016517
9621,gist10k,5000,2,8,5,True,0.05,1,9621,960,7680,5,0.05,0.0013020833333333333,0.09389937152352913
9622,gist10k,5000,2,8,5,True,0.1,1,9622,960,7680,5,0.1,0.0013020833333333333,0.0807262136982311
9623,gist10k,5000,2,8,5,True,0.2,1,9623,960,7680,5,0.2,0.0013020833333333333,0.07213997698950168
9624,gist10k,5000,2,8,5,True,0.3,1,9624,960,7680,5,0.3,0.0013020833333333333,0.07898398533013586
9625,gist10k,5000,2,8,5,True,0.4,1,9625,960,7680,5,0.4,0.0013020833333333333,0.08328269576450531
9626,gist10k,5000,2,8,5,True,0.5,1,9626,960,7680,5,0.5,0.0013020833333333333,0.07788671431240599
9627,gist10k,5000,2,8,5,True,0.6,1,9627,960,7680,5,0.6,0.0013020833333333333,0.06678021882731253
9628,gist10k,5000,2,8,5,True,0.7,1,9628,960,7680,5,0.7,0.0013020833333333333,0.06943403934730698
9629,gist10k,5000,2,8,5,True,0.8,1,9629,960,7680,5,0.8,0.0013020833333333333,0.059104684482705665
9630,gist10k,5000,2,8,7,True,0.01,1,9630,960,7680,7,0.01,0.0018229166666666667,0.12100070766435753
9631,gist10k,5000,2,8,7,True,0.05,1,9631,960,7680,7,0.05,0.0018229166666666667,0.09684614578743
9632,gist10k,5000,2,8,7,True,0.1,1,9632,960,7680,7,0.1,0.0018229166666666667,0.0849108119428345
9633,gist10k,5000,2,8,7,True,0.2,1,9633,960,7680,7,0.2,0.0018229166666666667,0.0689715232904901
9634,gist10k,5000,2,8,7,True,0.3,1,9634,960,7680,7,0.3,0.0018229166666666667,0.09452282986669762
9635,gist10k,5000,2,8,7,True,0.4,1,9635,960,7680,7,0.4,0.0018229166666666667,0.062281990440965
9636,gist10k,5000,2,8,7,True,0.5,1,9636,960,7680,7,0.5,0.0018229166666666667,0.0669215873187464
9637,gist10k,5000,2,8,7,True,0.6,1,9637,960,7680,7,0.6,0.0018229166666666667,0.07948025331984959
9638,gist10k,5000,2,8,7,True,0.7,1,9638,960,7680,7,0.7,0.0018229166666666667,0.06845257828821928
9639,gist10k,5000,2,8,7,True,0.8,1,9639,960,7680,7,0.8,0.0018229166666666667,0.05681074759303978
9640,gist10k,5000,2,8,8,True,0.01,1,9640,960,7680,8,0.01,0.0020833333333333333,0.11980498902429554
9641,gist10k,5000,2,8,8,True,0.05,1,9641,960,7680,8,0.05,0.0020833333333333333,0.11172870709087862
9642,gist10k,5000,2,8,8,True,0.1,1,9642,960,7680,8,0.1,0.0020833333333333333,0.08857563076913026
9643,gist10k,5000,2,8,8,True,0.2,1,9643,960,7680,8,0.2,0.0020833333333333333,0.08210909588737089
9644,gist10k,5000,2,8,8,True,0.3,1,9644,960,7680,8,0.3,0.0020833333333333333,0.06576169204646017
9645,gist10k,5000,2,8,8,True,0.4,1,9645,960,7680,8,0.4,0.0020833333333333333,0.07833237851183833
9646,gist10k,5000,2,8,8,True,0.5,1,9646,960,7680,8,0.5,0.0020833333333333333,0.0730993754206369
9647,gist10k,5000,2,8,8,True,0.6,1,9647,960,7680,8,0.6,0.0020833333333333333,0.06367331532168291
9648,gist10k,5000,2,8,8,True,0.7,1,9648,960,7680,8,0.7,0.0020833333333333333,0.0794259749851666
9649,gist10k,5000,2,8,8,True,0.8,1,9649,960,7680,8,0.8,0.0020833333333333333,0.06401500377183243
9650,gist10k,5000,2,8,10,True,0.01,1,9650,960,7680,10,0.01,0.0026041666666666665,0.11319117415164098
9651,gist10k,5000,2,8,10,True,0.05,1,9651,960,7680,10,0.05,0.0026041666666666665,0.11004838656291485
9652,gist10k,5000,2,8,10,True,0.1,1,9652,960,7680,10,0.1,0.0026041666666666665,0.09831525605598165
9653,gist10k,5000,2,8,10,True,0.2,1,9653,960,7680,10,0.2,0.0026041666666666665,0.08547760826533207
9654,gist10k,5000,2,8,10,True,0.3,1,9654,960,7680,10,0.3,0.0026041666666666665,0.08739978309638348
9655,gist10k,5000,2,8,10,True,0.4,1,9655,960,7680,10,0.4,0.0026041666666666665,0.09968694600107078
9656,gist10k,5000,2,8,10,True,0.5,1,9656,960,7680,10,0.5,0.0026041666666666665,0.08930788540247943
9657,gist10k,5000,2,8,10,True,0.6,1,9657,960,7680,10,0.6,0.0026041666666666665,0.07325776721402831
9658,gist10k,5000,2,8,10,True,0.7,1,9658,960,7680,10,0.7,0.0026041666666666665,0.06418712681258963
9659,gist10k,5000,2,8,10,True,0.8,1,9659,960,7680,10,0.8,0.0026041666666666665,0.07950487436489533
9660,gist10k,5000,2,12,1,True,0.01,1,9660,960,11520,1,0.01,0.00017361111111111112,0.10962112533350958
9661,gist10k,5000,2,12,1,True,0.05,1,9661,960,11520,1,0.05,0.00017361111111111112,0.09579118430042197
9662,gist10k,5000,2,12,1,True,0.1,1,9662,960,11520,1,0.1,0.00017361111111111112,0.062484673183259655
9663,gist10k,5000,2,12,1,True,0.2,1,9663,960,11520,1,0.2,0.00017361111111111112,0.0795989601626411
9664,gist10k,5000,2,12,1,True,0.3,1,9664,960,11520,1,0.3,0.00017361111111111112,0.06364506097174202
9665,gist10k,5000,2,12,1,True,0.4,1,9665,960,11520,1,0.4,0.00017361111111111112,0.059121709305715746
9666,gist10k,5000,2,12,1,True,0.5,1,9666,960,11520,1,0.5,0.00017361111111111112,0.0681610189227771
9667,gist10k,5000,2,12,1,True,0.6,1,9667,960,11520,1,0.6,0.00017361111111111112,0.06572661292924961
9668,gist10k,5000,2,12,1,True,0.7,1,9668,960,11520,1,0.7,0.00017361111111111112,0.06459639444902228
9669,gist10k,5000,2,12,1,True,0.8,1,9669,960,11520,1,0.8,0.00017361111111111112,0.05964023192166154
9670,gist10k,5000,2,12,2,True,0.01,1,9670,960,11520,2,0.01,0.00034722222222222224,0.10980202144105411
9671,gist10k,5000,2,12,2,True,0.05,1,9671,960,11520,2,0.05,0.00034722222222222224,0.08667651329562161
9672,gist10k,5000,2,12,2,True,0.1,1,9672,960,11520,2,0.1,0.00034722222222222224,0.0801651195167506
9673,gist10k,5000,2,12,2,True,0.2,1,9673,960,11520,2,0.2,0.00034722222222222224,0.06859190715820433
9674,gist10k,5000,2,12,2,True,0.3,1,9674,960,11520,2,0.3,0.00034722222222222224,0.07401772287920334
9675,gist10k,5000,2,12,2,True,0.4,1,9675,960,11520,2,0.4,0.00034722222222222224,0.08147026081713502
9676,gist10k,5000,2,12,2,True,0.5,1,9676,960,11520,2,0.5,0.00034722222222222224,0.06718838179057772
9677,gist10k,5000,2,12,2,True,0.6,1,9677,960,11520,2,0.6,0.00034722222222222224,0.058948388287533016
9678,gist10k,5000,2,12,2,True,0.7,1,9678,960,11520,2,0.7,0.00034722222222222224,0.07729261147245456
9679,gist10k,5000,2,12,2,True,0.8,1,9679,960,11520,2,0.8,0.00034722222222222224,0.07076020267923794
9680,gist10k,5000,2,12,3,True,0.01,1,9680,960,11520,3,0.01,0.0005208333333333333,0.10765538819836803
9681,gist10k,5000,2,12,3,True,0.05,1,9681,960,11520,3,0.05,0.0005208333333333333,0.07952772877019894
9682,gist10k,5000,2,12,3,True,0.1,1,9682,960,11520,3,0.1,0.0005208333333333333,0.08968449631168673
9683,gist10k,5000,2,12,3,True,0.2,1,9683,960,11520,3,0.2,0.0005208333333333333,0.06908698942970612
9684,gist10k,5000,2,12,3,True,0.3,1,9684,960,11520,3,0.3,0.0005208333333333333,0.07765455486752461
9685,gist10k,5000,2,12,3,True,0.4,1,9685,960,11520,3,0.4,0.0005208333333333333,0.07710299159936931
9686,gist10k,5000,2,12,3,True,0.5,1,9686,960,11520,3,0.5,0.0005208333333333333,0.05880976042149375
9687,gist10k,5000,2,12,3,True,0.6,1,9687,960,11520,3,0.6,0.0005208333333333333,0.07095844929364156
9688,gist10k,5000,2,12,3,True,0.7,1,9688,960,11520,3,0.7,0.0005208333333333333,0.07392536680384343
9689,gist10k,5000,2,12,3,True,0.8,1,9689,960,11520,3,0.8,0.0005208333333333333,0.0558668179778238
9690,gist10k,5000,2,12,5,True,0.01,1,9690,960,11520,5,0.01,0.0008680555555555555,0.11013978978853524
9691,gist10k,5000,2,12,5,True,0.05,1,9691,960,11520,5,0.05,0.0008680555555555555,0.0930447351828545
9692,gist10k,5000,2,12,5,True,0.1,1,9692,960,11520,5,0.1,0.0008680555555555555,0.07713353715691892
9693,gist10k,5000,2,12,5,True,0.2,1,9693,960,11520,5,0.2,0.0008680555555555555,0.07536345982340745
9694,gist10k,5000,2,12,5,True,0.3,1,9694,960,11520,5,0.3,0.0008680555555555555,0.07492683458379389
9695,gist10k,5000,2,12,5,True,0.4,1,9695,960,11520,5,0.4,0.0008680555555555555,0.07110103405668396
9696,gist10k,5000,2,12,5,True,0.5,1,9696,960,11520,5,0.5,0.0008680555555555555,0.08329354400511045
9697,gist10k,5000,2,12,5,True,0.6,1,9697,960,11520,5,0.6,0.0008680555555555555,0.06829283816085956
9698,gist10k,5000,2,12,5,True,0.7,1,9698,960,11520,5,0.7,0.0008680555555555555,0.06858729178272148
9699,gist10k,5000,2,12,5,True,0.8,1,9699,960,11520,5,0.8,0.0008680555555555555,0.06650634850550086
9700,gist10k,5000,2,12,7,True,0.01,1,9700,960,11520,7,0.01,0.0012152777777777778,0.11539179105766356
9701,gist10k,5000,2,12,7,True,0.05,1,9701,960,11520,7,0.05,0.0012152777777777778,0.0949771715837745
9702,gist10k,5000,2,12,7,True,0.1,1,9702,960,11520,7,0.1,0.0012152777777777778,0.09046913454027461
9703,gist10k,5000,2,12,7,True,0.2,1,9703,960,11520,7,0.2,0.0012152777777777778,0.06315292324813183
9704,gist10k,5000,2,12,7,True,0.3,1,9704,960,11520,7,0.3,0.0012152777777777778,0.06335786470006308
9705,gist10k,5000,2,12,7,True,0.4,1,9705,960,11520,7,0.4,0.0012152777777777778,0.06058487022001724
9706,gist10k,5000,2,12,7,True,0.5,1,9706,960,11520,7,0.5,0.0012152777777777778,0.07092653675562767
9707,gist10k,5000,2,12,7,True,0.6,1,9707,960,11520,7,0.6,0.0012152777777777778,0.08672365908807922
9708,gist10k,5000,2,12,7,True,0.7,1,9708,960,11520,7,0.7,0.0012152777777777778,0.057328905060256605
9709,gist10k,5000,2,12,7,True,0.8,1,9709,960,11520,7,0.8,0.0012152777777777778,0.07195071958613501
9710,gist10k,5000,2,12,8,True,0.01,1,9710,960,11520,8,0.01,0.001388888888888889,0.11657039030509428
9711,gist10k,5000,2,12,8,True,0.05,1,9711,960,11520,8,0.05,0.001388888888888889,0.10542518595449736
9712,gist10k,5000,2,12,8,True,0.1,1,9712,960,11520,8,0.1,0.001388888888888889,0.09140863668786563
9713,gist10k,5000,2,12,8,True,0.2,1,9713,960,11520,8,0.2,0.001388888888888889,0.08015659997298294
9714,gist10k,5000,2,12,8,True,0.3,1,9714,960,11520,8,0.3,0.001388888888888889,0.06092724940946205
9715,gist10k,5000,2,12,8,True,0.4,1,9715,960,11520,8,0.4,0.001388888888888889,0.06326958508161393
9716,gist10k,5000,2,12,8,True,0.5,1,9716,960,11520,8,0.5,0.001388888888888889,0.0700277154828003
9717,gist10k,5000,2,12,8,True,0.6,1,9717,960,11520,8,0.6,0.001388888888888889,0.08073753568843312
9718,gist10k,5000,2,12,8,True,0.7,1,9718,960,11520,8,0.7,0.001388888888888889,0.06032644484292337
9719,gist10k,5000,2,12,8,True,0.8,1,9719,960,11520,8,0.8,0.001388888888888889,0.07214710698444741
9720,gist10k,5000,2,12,10,True,0.01,1,9720,960,11520,10,0.01,0.001736111111111111,0.1229178599556954
9721,gist10k,5000,2,12,10,True,0.05,1,9721,960,11520,10,0.05,0.001736111111111111,0.0938583786251434
9722,gist10k,5000,2,12,10,True,0.1,1,9722,960,11520,10,0.1,0.001736111111111111,0.08737733673728953
